param_a param_b param_c param_d .PERFORMANCE.
0.5365205104295936 0.21646836949222537 0.7669248412173416 0.9286758969513159 0.2727272727272727
0.5791365379405317 0.8807669934673686 0.2454294605133216 0.17131172597644873 0.2727272727272727
0.9432827215785744 0.5629397323874323 0.6947916153414548 0.010808299750093342 0.5454545454545454
0.6468821357667828 0.33203728341585503 0.9996922377379486 0.8073682241035439 0.2727272727272727
0.6169119887008735 0.09722304497373446 0.12436034890205083 0.47868459592783863 0.2727272727272727
0.864051563539499 0.6539710063167149 0.061594062661935234 0.3398539880502016 0.5454545454545454
0.5909427317456658 0.5288345223124312 0.9105482032506659 0.37083572942039644 0.5454545454545454
0.49589053891544077 0.3251080875350677 0.8287407648175366 0.25984081663740644 0.2727272727272727
0.46718062382576775 0.47869791742057033 0.4154083506634688 0.16347431521077305 0.2727272727272727
0.950920476236153 0.8690605708730447 0.1570195585741544 0.28171549576564614 0.0
0.9313675965739221 0.42456859035749384 0.546812188256059 0.7319038949901956 0.2727272727272727
0.5908639691180366 0.25302045034331233 0.9062732808945481 0.5503395833518498 0.2727272727272727
0.8692080684271544 0.10930093497822646 0.5691403663847685 0.07069278982876936 0.2727272727272727
0.14682835346351453 0.5562171742348047 0.8040072004855817 0.9694741191735543 0.5454545454545454
0.5276563418620688 0.4648111214195024 0.4258006409698708 0.8233046264622295 0.2727272727272727
0.19595708602507844 0.9233049121356917 0.909955108701887 0.43487295457671593 0.2727272727272727
0.808721865298976 0.5345168506261958 0.30695284938004563 0.790576292407471 0.5454545454545454
0.05208576140504473 0.3473836338720737 0.9134934921613138 0.28743224101807396 0.2727272727272727
0.06850112668644681 0.31136874696381045 0.9048817647389898 0.0376962621798862 0.2727272727272727
0.9038547367103855 0.2815553021586047 0.6411907665863182 0.011483668494638555 0.2727272727272727
0.7261703449186564 0.3607415906875634 0.6463790868982622 0.3249238703414534 0.2727272727272727
0.38288649610686665 0.74995303580329 0.5883950644222465 0.9877958087359837 0.2727272727272727
0.9471447536275641 0.6342335048545718 0.18237825105117933 0.9304905262045315 0.5454545454545454
0.7309204634661483 0.3309957670500685 0.3476708556268818 0.03975118282346568 0.2727272727272727
0.401481350011205 0.39669249691161523 0.8302331498743966 0.5973514030663728 0.2727272727272727
0.23744760202910586 0.049061715826313246 0.5117306899982174 0.13040608344213345 0.2727272727272727
0.7562951076430703 0.013509741810290965 0.02260355800648206 0.7212366986994275 0.5
0.1700693292974378 0.1286272679804802 0.9491835877690357 0.9970002937023249 0.2727272727272727
0.4598163211306757 0.5452198658464518 0.12226389606245414 0.9860414607905328 0.5454545454545454
0.8295994442172553 0.43557854799161244 0.9977335208489136 0.35522445378946255 0.2727272727272727
0.41920914918396524 0.6402717326253988 0.1274366848034404 0.9195337839886766 0.5454545454545454
0.6820257211325079 0.14595305234791556 0.5852427361882887 0.8288184538827033 0.2727272727272727
0.7812972662035 0.0199256411685218 0.28561537203907184 0.5021184711652553 0.2727272727272727
0.10612312907414645 0.6412101224177128 0.8132859412911966 0.833540364873639 0.5454545454545454
0.03443083113306744 0.21134258951722007 0.7239004672459638 0.7117827694567103 0.2727272727272727
0.21457632338976618 0.5957347502317957 0.6509647461738061 0.8313632300932493 0.5454545454545454
0.602283837172746 0.20996809609062173 0.5267062792694058 0.9443688350092417 0.2727272727272727
0.0929025863532108 0.24086844421176146 0.8374745311971972 0.3742614649146758 0.2727272727272727
0.59137928733755 0.3649872591345714 0.2551837753575338 0.41363004636502365 0.2727272727272727
0.6391548486476885 0.81418991712858 0.7514090699835786 0.5171172286795849 0.2727272727272727
0.1132994753352764 0.9999664285015727 0.4915183473380441 0.4648306631667879 0.2727272727272727
0.22099830664800968 0.3656758714520403 0.998958148978876 0.39951441476549676 0.2727272727272727
0.0976401266352791 0.8964558127465182 0.374876254356998 0.982133821479997 0.2727272727272727
0.652615594778596 0.1919498901783373 0.5477619604872505 0.0842988130295983 0.2727272727272727
0.35223816254903073 0.5486433218094617 0.7460048687835158 0.41392932451570297 0.5454545454545454
0.38166276938976074 0.3235007778537361 0.32178193818072587 0.8157487243449296 0.2727272727272727
0.7058881374168422 0.7146085687713973 0.9620446816396456 0.18493803872278503 0.2727272727272727
0.29942498985405697 0.616935209160693 0.6864867548385928 0.8207217188947709 0.5454545454545454
0.0017885456559157964 0.626665158627736 0.010188618545445616 0.9766213875584216 0.7727272727272727
0.12813849279940692 0.8777630788594856 0.3522169286064837 0.6625668611781286 0.2727272727272727
0.7078832604874569 0.24758865218737347 0.47776365008897304 0.8273860050697261 0.2727272727272727
0.6367619095670161 0.9473531683136788 0.858436125526252 0.4277223156239617 0.2727272727272727
0.4548165626269417 0.3622605789712713 0.3602344926902996 0.2872717338975126 0.2727272727272727
0.6420249222716023 0.4293186086246502 0.6039415094637979 0.45737746584284855 0.2727272727272727
0.039621303217499904 0.7781112296418485 0.8643274878446721 0.22046281863441974 0.2727272727272727
0.44700193060705806 0.2409981590349508 0.38064748729475606 0.3942104746090067 0.2727272727272727
0.8594994062261521 0.5166902774258901 0.70429455334928 0.6212714483185171 0.5454545454545454
0.27151109131320217 0.7124846389441681 0.1313279058098249 0.46896131763718096 0.2727272727272727
0.30067752561810346 0.4226325229419292 0.767611748641411 0.06544838001716569 0.2727272727272727
0.20360621637762044 0.8603954556669161 0.44903571598631387 0.4336736464932165 0.2727272727272727
0.983628639966697 0.24227185211873759 0.7779479234316241 0.41605910946664126 0.0
0.050492061229463814 0.07819569599407161 0.5819603472435955 0.13204672668090855 0.2727272727272727
0.17629709813883243 0.37895780357938 0.2710961602024754 0.12389903338218655 0.2727272727272727
0.808161002353882 0.6828121667007949 0.8362187284882976 0.7655191397880279 0.5454545454545454
0.015926039880504006 0.2432951349411817 0.8570105074918326 0.3476885416156621 0.2727272727272727
0.14190817981943593 0.0861364441117135 0.04660416688006319 0.0379325787096636 0.5
0.7884089564345776 0.4709444618016555 0.22605908969877853 0.8768868997922689 0.2727272727272727
0.03652492315123623 0.25508512180178866 0.19952772536518937 0.7155556110609602 0.2727272727272727
0.9503017630726217 0.07030273426534461 0.9017555635605741 0.1438370706268487 0.0
0.7221758355112191 0.701662799658602 0.07157384769108233 0.07476735960854086 0.2727272727272727
0.3761359862534047 0.05676436016243269 0.19028452170134824 0.4336410651930006 0.2727272727272727
0.4888540109359929 0.8277163863755227 0.26149946949258474 0.06816816790144564 0.2727272727272727
0.9859015595713962 0.6788590430004502 0.18456595357580186 0.2053382649581189 0.0
0.8230155485101293 0.6007136473943132 0.8581309306356488 0.037983353767678696 0.5454545454545454
0.7210332496365406 0.47422911960853587 0.9754208133817389 0.6181277577417349 0.2727272727272727
0.4514158006401304 0.7351382920201367 0.3245259061273852 0.3055671801036157 0.2727272727272727
0.4427059357674413 0.6095579034283497 0.21240556395112975 0.21472533923773662 0.5454545454545454
0.36717415315440627 0.9843164781016231 0.16105598814058464 0.46760291474070925 0.2727272727272727
0.9207500273726587 0.9177096118650624 0.7297666869350481 0.42869456999516975 0.2727272727272727
0.29554992302763705 0.641052669781977 0.9502638947113621 0.5634048372109429 0.5454545454545454
0.34671468456753995 0.20204540688913197 0.9164539632446469 0.15783578701392553 0.2727272727272727
0.5530505401234552 0.5843487752235891 0.21863614369341966 0.6010861195833163 0.5454545454545454
0.014188852993980094 0.6969848359426543 0.6900376127579708 0.6910512396977683 0.5454545454545454
0.8089253949063817 0.25390806195939475 0.5051583937017041 0.2705884215396607 0.2727272727272727
0.5559387264389488 0.6683682900839476 0.0028604491430623824 0.6651519596652463 1.0
0.2727810685477041 0.4542737737860567 0.9926936099955738 0.3457736679677602 0.2727272727272727
0.6131385213481211 0.3850240187492189 0.7326994581686138 0.1817854543363907 0.2727272727272727
0.46504248284288763 0.7475874339461088 0.3221165184233896 0.6495272139771795 0.2727272727272727
0.8228913089262457 0.04419568831465692 0.9601559366004155 0.41418171662749403 0.2727272727272727
0.24119103110405704 0.6763404616926925 0.33234744239764713 0.5512241008992068 0.5454545454545454
0.9754421961848848 0.9670047351770719 0.7516614763801789 0.9719667124682533 0.0
0.6798493889309316 0.793601978972828 0.4154333283721353 0.6241541705240816 0.2727272727272727
0.04439612033396001 0.38141355554034406 0.36479580397558276 0.7048470888455377 0.2727272727272727
0.06055369443057357 0.9371661061993448 0.6394663044533883 0.6409159594001989 0.2727272727272727
0.4409482462275337 0.23477971969024658 0.07813379409485 0.5823297314298863 0.2727272727272727
0.4801970701339592 0.8601829609539765 0.3329448119482338 0.9446560725162392 0.2727272727272727
0.05402572083066792 0.13745113856797309 0.33890255581739104 0.9896390879005512 0.2727272727272727
0.5269533291043794 0.020637977935034968 0.1619380332753686 0.8928850966702222 0.2727272727272727
0.5981453782875101 0.8187976495176821 0.728924728019137 0.025237914478396406 0.2727272727272727
0.15546996913694267 0.6996733385469627 0.5394753617017475 0.3722128456412519 0.5454545454545454
0.1679627802200515 0.6553374874372414 0.866850160446901 0.9421841026857921 0.5454545454545454
0.34479766376644083 0.3291958399795377 0.8954584811401428 0.00724181945978597 0.2727272727272727
0.4973797569936146 0.5395479755065835 0.8127994929384219 0.40418410506015345 0.5454545454545454
0.31886154120166255 0.3263109980479677 0.7611276830284839 0.05050534171348886 0.2727272727272727
0.5532135728417047 0.9202865304324823 0.16336274567118914 0.4675203944545817 0.2727272727272727
0.5085647028697363 0.46635144836275777 0.3482051514073027 0.3107709710211022 0.2727272727272727
0.3783081130796081 0.04579920883383315 0.3373116969238079 0.15689387704408408 0.2727272727272727
0.5339928166780359 0.5698867223635328 0.12441553994964649 0.22897881973940282 0.5454545454545454
0.19297935262448962 0.27778757094590456 0.12473018826429716 0.8713297205688872 0.2727272727272727
0.10229538255508719 0.47665657051747023 0.15847646828740414 0.11687710357101955 0.2727272727272727
0.5845527843775382 0.7663165334097451 0.9345145434271002 0.5998310165194954 0.2727272727272727
0.5353675764899994 0.8922130658406965 0.8854305099168999 0.15331037162540484 0.2727272727272727
0.6458531905489376 0.15543997895746775 0.6304345758506901 0.7970116533928441 0.2727272727272727
0.8326117694276013 0.6243371580815786 0.10970472009012011 0.5748491833384655 0.5454545454545454
0.2416124265949613 0.6190257922276521 0.8284068803258989 0.09162599855423825 0.5454545454545454
0.9644245922103706 0.9573745584449198 0.7800265074580841 0.41429154109046606 0.0
0.44782793899072304 0.701240515733797 0.6102775321019173 0.055867549691517415 0.2727272727272727
0.12670680707144977 0.8863329283564478 0.24142783189784445 0.1474256869067535 0.2727272727272727
0.05398251263387199 0.5801767453988967 0.29587257364650743 0.9989707488076619 0.5454545454545454
0.8285887282315838 0.18220040396383475 0.28680125647495225 0.9347500814119454 0.2727272727272727
0.4889257869646111 0.908596151202987 0.9271866144621662 0.8876980281244253 0.2727272727272727
0.7985501676056679 0.6978357175525987 0.5744966477435067 0.01761644593687728 0.5454545454545454
0.652541292007702 0.9328071171707183 0.7801389489202524 0.8430883773103116 0.2727272727272727
0.39621856305244485 0.2730181191182547 0.37795538438451903 0.18569334530489612 0.2727272727272727
0.9516357420328021 0.3053493755872093 0.8056455271803249 0.42882382043753486 0.0
0.06526078551437398 0.7748592977678561 0.41700656563422034 0.888823804228162 0.2727272727272727
0.024560073133524707 0.06193186775271253 0.5101411298064485 0.9081040250447465 0.2727272727272727
0.5124281709091194 0.552702185393528 0.5636168398179329 0.5659819658951263 0.5454545454545454
0.4164358264668523 0.6079207314087942 0.8958857461220424 0.356522889911293 0.5454545454545454
0.5644995002388222 0.36189326551762824 0.5696511342728113 0.77403833046586 0.2727272727272727
0.25099762574118645 0.208346313781967 0.5839925517059051 0.8584823257091205 0.2727272727272727
0.18018629464282532 0.11542992463074075 0.2585521180256314 0.11735059047704488 0.2727272727272727
0.07778564220901074 0.2400161154694901 0.5576438303092279 0.8527448387301682 0.2727272727272727
0.07699164241046863 0.08859678321673903 0.2738991347633485 0.7801196074645903 0.2727272727272727
0.7608792246972748 0.4752277710924382 0.42790597568903266 0.788387525852794 0.2727272727272727
0.9806012381307717 0.7070776171426104 0.2612699563835216 0.7534498555274808 0.0
0.997306149001005 0.522526732541583 0.24300760905336694 0.5314066872815751 0.0
0.45483008515832013 0.17239755578142468 0.7327992252070473 0.3604783585575625 0.2727272727272727
0.40760324793565994 0.893588132731804 0.902476131867505 0.5432756589231015 0.2727272727272727
0.6977058892707135 0.2857569018135434 0.2094093364787427 0.6592973100538547 0.2727272727272727
0.7206714443336455 0.2886819792307035 0.06537561488655064 0.17119417902388312 0.2727272727272727
0.4425202826873237 0.28081845789876947 0.46008013466873954 0.526499527351582 0.2727272727272727
0.5939942798277711 0.3947384163853065 0.15964428600935443 0.8301674535723768 0.2727272727272727
0.13649717771385805 0.7378113145660234 0.9588799740704108 0.4041080863135901 0.2727272727272727
0.9398175385979597 0.24375384158413327 0.40109305468511636 0.6923391179881616 0.2727272727272727
0.7169804584113987 0.5706240040863692 0.014410244011334838 0.12938072437281734 0.7727272727272727
0.5758572734289584 0.003541318282640593 0.7458161584414287 0.2085532785750004 0.2727272727272727
0.36972266604711357 0.7597329342119962 0.642750264199249 0.6165614998593775 0.2727272727272727
0.704522978266465 0.12286776803526167 0.011031859717250181 0.5791114768409448 0.7272727272727273
0.7458202515440299 0.9942613987012144 0.3147000925203959 0.5696277147527434 0.2727272727272727
0.2709222351277685 0.3043464971166785 0.755243970732892 0.06647919728214036 0.2727272727272727
0.8607865224823094 0.7799133472333575 0.6779931911499032 0.8287251465330319 0.2727272727272727
0.11742521719984755 0.13513038519606368 0.7743313860917018 0.012875780794871283 0.2727272727272727
0.15009883414536596 0.2757784037998615 0.7835961401637851 0.36953087057965983 0.2727272727272727
0.2074909748222722 0.5700469522513509 0.38838679431514755 0.9780504567747742 0.5454545454545454
0.2580692964751492 0.3310042519398705 0.23719934134802412 0.48314108191446403 0.2727272727272727
0.5275573754477216 0.27610667075237183 0.2883281577298932 0.7798344701522717 0.2727272727272727
0.10908861924285107 0.5163186650730945 0.3261021962457935 0.21542327344056678 0.5454545454545454
0.2988244696300849 0.8025703214735573 0.4635005061239422 0.8987778217062332 0.2727272727272727
0.507328183462158 0.07293944348666637 0.42087519727828604 0.18702068765810376 0.2727272727272727
0.347578142111556 0.11044922793883727 0.06255197404849366 0.5329686523656952 0.2727272727272727
0.6641854666629863 0.5778346483384424 0.5347794710993757 0.9884770097603515 0.5454545454545454
0.9025238332918663 0.5487620277055252 0.799960427073392 0.03809990990768475 0.5454545454545454
0.847156887894617 0.7694191425020879 0.5734256538094222 0.020675772375274848 0.2727272727272727
0.7619885790946352 0.14542596115555229 0.2322409172758816 0.9523901327026245 0.2727272727272727
0.8100759836741763 0.2260259307359298 0.35025144604514535 0.29345570535833476 0.2727272727272727
0.7726778944308129 0.3267599119320842 0.5766630908821316 0.2936653783679599 0.2727272727272727
0.5614270577988706 0.5387376592715426 0.9548191899356054 0.39422371354686525 0.5454545454545454
0.3785841068035556 0.22260897605171526 0.2824910622718392 0.036554706910625234 0.2727272727272727
0.34007116793786984 0.9887262751094446 0.11867070370152866 0.5707871200683085 0.2727272727272727
0.47476747139663855 0.7375361239468675 0.8185230664153872 0.34050405515759363 0.2727272727272727
0.7127997406409275 0.9547091839653573 0.9704284045758206 0.45409278407828313 0.2727272727272727
0.8224650734381468 0.020144376347110637 0.6556719353531021 0.45068529015702363 0.2727272727272727
0.6170650263605725 0.8156937211970166 0.02941221805103289 0.6693213885921557 0.7272727272727273
0.11610736599875282 0.625489427843085 0.715560772358678 0.5702163423773436 0.5454545454545454
0.4936273973153992 0.06519865485892495 0.4107319012659244 0.08762753460234363 0.2727272727272727
0.8158855631760945 0.5979519406719493 0.21175798318826422 0.015184545303960517 0.5454545454545454
0.16701261975634674 0.333563115882761 0.8517237578294202 0.49517233015644746 0.2727272727272727
0.31107611996949536 0.09646366688790387 0.9948729686017571 0.7439414746803141 0.2727272727272727
0.8230156148546638 0.8318639068726877 0.9609154994870132 0.5533460094648137 0.2727272727272727
0.8101439893811259 0.2785523433284962 0.36692616443799986 0.13249185973030841 0.2727272727272727
0.15933416276798162 0.6752532733663881 0.10913461028276261 0.0008626131952270688 0.5454545454545454
0.23975551426248354 0.2950434074362962 0.859012493561331 0.3853659018073935 0.2727272727272727
0.0019416316153201274 0.3611463356251785 0.5670846705104172 0.40396322376906113 0.2727272727272727
0.5452136571286653 0.6814659977332106 0.6940111338429077 0.6074299734705619 0.5454545454545454
0.22399675634914695 0.5107888617087992 0.22333511344227286 0.5038793657384233 0.5454545454545454
0.7293411361149889 0.9673160569490438 0.9634825528125553 0.5260714497112116 0.2727272727272727
0.23128364349096198 0.1357561074691086 0.9971077706160855 0.858966772761211 0.2727272727272727
0.2868078391380604 0.631260862453287 0.33326060375092037 0.3141966345317516 0.5454545454545454
0.21134906780327067 0.18775159401186137 0.9026547361373515 0.21812592229138994 0.2727272727272727
0.04355895384042274 0.12202439110542806 0.29701242245955894 0.38610092588737444 0.2727272727272727
0.491376796942792 0.7794642761670559 0.6258024227989918 0.2057659030363972 0.2727272727272727
0.46417524601122495 0.4198660572894187 0.9187602252698578 0.26468109079026747 0.2727272727272727
0.6420052223059316 0.9968403515567823 0.24304774024594034 0.6383020398875945 0.2727272727272727
0.6991146736618173 0.47791239737732427 0.417168028950313 0.7320540767735144 0.2727272727272727
0.049250972426530204 0.48811404420008897 0.5277970200141934 0.3464165165013954 0.2727272727272727
0.4616567438045843 0.06030743052895082 0.2237898150812908 0.7533913990056998 0.2727272727272727
0.27912121963377645 0.098610797268184 0.001092920712676193 0.21789522867253397 0.5
0.033262397317860404 0.6998947130400863 0.02977945337578669 0.30139195584139244 0.7727272727272727
0.8117541448254042 0.5802120393003654 0.641545450652054 0.6394870362972543 0.5454545454545454
0.6769413127145937 0.06185302892281608 0.08363548455739822 0.3770518755927249 0.2727272727272727
0.6773320133711787 0.47504890208568773 0.05402182837874159 0.3346441957387928 0.2727272727272727
0.946289760782312 0.32868664557187055 0.4585429377536544 0.3732252036831363 0.2727272727272727
0.6466926092820069 0.09808538699675273 0.20622211103355115 0.6628855723153374 0.2727272727272727
0.8200085089265396 0.844977218240717 0.7301194482550508 0.39529570932301317 0.2727272727272727
0.5297452529284092 0.38506806908762214 0.5804183429879289 0.7700522324519689 0.2727272727272727
0.06547446583684235 0.4015169408918068 0.6623152449165186 0.6072312542507294 0.2727272727272727
0.45900441484970356 0.845301250206529 0.32660041391054917 0.6788922850768098 0.2727272727272727
0.5442760216254595 0.5432926321837032 0.5503850409538238 0.7562387946672281 0.5454545454545454
0.06370318484739113 0.25230520651122756 0.8710408768731465 0.33426989206493585 0.2727272727272727
0.8009117612158743 0.890868067586526 0.3162872945450128 0.04617473014252993 0.2727272727272727
0.27723652231803775 0.005700175661739637 0.7405285568821155 0.8837265434031157 0.2727272727272727
0.8875458871597117 0.14241025608406888 0.8271872948550558 0.4028500389166043 0.2727272727272727
0.42925456510654414 0.2080213618963287 0.7416068502208361 0.34866705279813204 0.2727272727272727
0.34012955377281107 0.9869700093743192 0.9679667581932322 0.3181106795573896 0.2727272727272727
0.7995952754226927 0.9122697271845746 0.3181151618414907 0.1474250310130083 0.2727272727272727
0.42102828837120354 0.6782102222790433 0.25455498254365205 0.9462565439929878 0.5454545454545454
0.5139219870180619 0.13094668362622408 0.8981807287589436 0.9243118637069316 0.2727272727272727
0.26203654161361667 0.014522921288334323 0.8102666203281146 0.687984510124889 0.2727272727272727
0.7385030433259138 0.7414047041206449 0.8410292308896204 0.19086667341963537 0.2727272727272727
0.6204040914937331 0.10590964371838629 0.8226493502653747 0.35245752214805226 0.2727272727272727
0.7513900781561113 0.8404619222855655 0.09130189397474531 0.21188507893175146 0.2727272727272727
0.6680185701617009 0.837001462201956 0.09380434126381909 0.06601106441829596 0.2727272727272727
0.8326253961249633 0.8226391621820063 0.7857888316419464 0.2584785295337889 0.2727272727272727
0.3301079449500137 0.33978652363228945 0.5909783887055101 0.505905295568399 0.2727272727272727
0.5508543054517102 0.48863965775328144 0.41538156282955363 0.0609031647680226 0.2727272727272727
0.06461492459800722 0.16247027869006725 0.769837124214809 0.4111562893070907 0.2727272727272727
0.31061567801812096 0.9503521528555939 0.6593775777775257 0.20442764308829153 0.2727272727272727
0.6789770790858681 0.8160873480965806 0.30087418733050464 0.5946810006019617 0.2727272727272727
0.327674745426206 0.04163981798895189 0.9157829986061103 0.704141732747622 0.2727272727272727
0.010272729734587704 0.8246024917093564 0.1405875206949424 0.1451924424207076 0.2727272727272727
0.7663728329468196 0.7734830348449435 0.6096005527100415 0.5829882311661778 0.2727272727272727
0.6191991120886966 0.29575253932615286 0.8843251166969699 0.9700855676411839 0.2727272727272727
0.5431698539981947 0.01578729472183238 0.6338934906401208 0.7816805784035811 0.2727272727272727
0.3565893548205811 0.6170445755909958 0.8978790113504909 0.6637490868122474 0.5454545454545454
0.28183550096551047 0.7106845124194304 0.14607114058220427 0.002147983338632198 0.2727272727272727
0.9503144799445294 0.7213707098162785 0.30538604754145005 0.07787459814588216 0.0
0.429074073260438 0.248503041639748 0.8888032151686361 0.6409587789542857 0.2727272727272727
0.6423693029509323 0.9002115605677882 0.011419121491477835 0.269293047424217 0.5
0.0213495723773518 0.7306666717177535 0.03768192150936234 0.8201805633074915 0.5
0.07254891083916537 0.2749765100491448 0.12947398324965198 0.4873962204355563 0.2727272727272727
0.2727272898690464 0.6347111774003396 0.7048915111861694 0.7442451601871879 0.5454545454545454
0.49629759182541056 0.487238526024656 0.4345580452494222 0.35189761969940125 0.2727272727272727
0.35656023205033904 0.7549185329823445 0.5562966977645613 0.9773132225566047 0.2727272727272727
0.08217481560401707 0.38785875848325646 0.6141472642783166 0.5880054133452022 0.2727272727272727
0.7918504744017508 0.18066771888766586 0.9581413446796756 0.3737565126628889 0.2727272727272727
0.4368195669192434 0.1395032493624052 0.09626091386649827 0.872385153568144 0.2727272727272727
0.9910177168063807 0.9394074993550973 0.6651268421823372 0.33715327985968246 0.0
0.032735318956928716 0.19995873013665422 0.97761744638735 0.8911019561688363 0.2727272727272727
0.435769096176276 0.49193838877945395 0.7180120149851719 0.07607272448339841 0.2727272727272727
0.532432913932889 0.27792523664510604 0.2924588614201338 0.4776643175106202 0.2727272727272727
0.99588378861374 0.23366617106142218 0.23052663164917797 0.9921091005718587 0.0
0.7224049010819816 0.7193335970699274 0.7268255365186446 0.6739480618496818 0.2727272727272727
0.9832926543181504 0.47504887778787974 0.26066168958336133 0.20932864996782918 0.0
0.23271547173647333 0.47517953988719175 0.6736640101883627 0.17526574293619845 0.2727272727272727
0.9455634566440637 0.904659965447353 0.5642278217271781 0.5303621505102717 0.2727272727272727
0.8329473642835507 0.8318169591858684 0.5190642661628793 0.42517998534694246 0.2727272727272727
0.018722608461268386 0.7959428579343163 0.29975309302621 0.6903284643852722 0.2727272727272727
0.679600153915988 0.14014348156393008 0.559873846015138 0.7561365063214021 0.2727272727272727
0.48719825398148475 0.6701962133669406 0.915465123127905 0.31813666716412914 0.5454545454545454
0.4199253003083505 0.0003761368300188028 0.4070315173171952 0.09666557791503028 0.2727272727272727
0.09360492759300121 0.5371431923720116 0.5848609667083096 0.5361400618250636 0.5454545454545454
0.4146470665218739 0.7354326852090608 0.15521350059332062 0.16200849283836993 0.2727272727272727
0.677718807852077 0.10946107785687231 0.9080605784239902 0.19394077948714905 0.2727272727272727
0.8211313426376989 0.2334988453120601 0.40693167528744256 0.8499875352341223 0.2727272727272727
0.3658461982141201 0.7410988799103426 0.36023459867005925 0.08890132585273292 0.2727272727272727
0.4816142092184814 0.11788534249754035 0.2820142320438944 0.5009209072532247 0.2727272727272727
0.2955780074157546 0.42507989290904913 0.9615926849258276 0.17770739669985325 0.2727272727272727
0.6505592796245075 0.2847361962836863 0.9881576348929342 0.37220279567215364 0.2727272727272727
0.9785492600939335 0.5703762044148463 0.04864295924445727 0.9562239007635441 0.22727272727272727
0.8131421391341226 0.04101301797774071 0.10989222072012228 0.41277589000779846 0.2727272727272727
0.8271956605268888 0.07814787425580205 0.1638833432021698 0.5655261179076676 0.2727272727272727
0.493517232501269 0.389205721349588 0.7196194870647472 0.010772284105220353 0.2727272727272727
0.009570202061169875 0.03928033526881214 0.7138794162804499 0.1178372937838087 0.2727272727272727
0.7817015334634283 0.6993366981536487 0.9322805592183355 0.12476298746461545 0.5454545454545454
0.676189816701302 0.5892880101945734 0.0015645384339261215 0.957654714801604 0.7727272727272727
0.9711155073964443 0.7025937033116005 0.03563340947646054 0.5365900589648669 0.45454545454545453
0.8899730936920084 0.2581949954397984 0.1447038547493098 0.8518065730710362 0.2727272727272727
0.5485729403512281 0.06439693189218798 0.6403123796815908 0.3022722510074314 0.2727272727272727
0.24006559983516085 0.11403853210902337 0.7039457331788358 0.8232696566673711 0.2727272727272727
0.5610759120230326 0.8693200463235401 0.598459769975071 0.9447062146794741 0.2727272727272727
0.07566439258853197 0.224278780255327 0.7488430392159893 0.9000562765039055 0.2727272727272727
0.05152572389298704 0.13577048024275562 0.925154907761764 0.012258216010733958 0.2727272727272727
0.5275223184744762 0.5967652016683582 0.342372607580706 0.420548754168933 0.5454545454545454
0.08905111202866178 0.32481340959305594 0.6952897973370529 0.4257568221275462 0.2727272727272727
0.785919977482557 0.4703511728154558 0.6295159568238474 0.5994853355877113 0.2727272727272727
