param_a param_b param_c .PERFORMANCE.
0.9959818139890626 0.14440692876508177 0.3880632328088226 0.0
0.25027513152920944 0.9496628080516241 0.07521704053298484 0.1111111111111111
0.17784417016656473 0.29390678727138075 0.8298351316844153 0.2222222222222222
0.22345188586551878 0.11791452848883299 0.48290085109814773 0.1111111111111111
0.39059538468117316 0.7895510881932003 0.7130230215797425 0.0
0.1126768700755314 0.5139957495410183 0.524894452150294 1.0
0.8440658772236151 0.5332456985614494 0.3049565141233823 0.0
0.3922828051259809 0.7746412878648588 0.5030130989428339 0.0
0.45217354984733915 0.7500734049456131 0.2240382903387168 0.0
0.3510942133051874 0.7118526397430158 0.79103766686654 0.0
0.9097926952179438 0.5934874807622607 0.9305863867963817 0.0
0.9295822466157881 0.7348778983720156 0.07553770921032565 0.0
0.41388281560796747 0.2399822217292764 0.6589017108821216 0.0
0.5865343954702842 0.251292358963749 0.5572122875793003 0.2222222222222222
0.10854155006972754 0.19745655699762887 0.3579851717509178 0.2222222222222222
0.5759736125844027 0.14568729632783595 0.8298424817609955 0.2222222222222222
0.8358532522030853 0.48190150602735105 0.13563267423804792 0.0
0.14079537144202325 0.23034017374962712 0.48778873823940916 0.2222222222222222
0.08354003686782074 0.517411972214184 0.8238137471675444 0.4444444444444444
0.7373429690879924 0.6969009138117449 0.5401974479699714 0.0
0.9256769436167521 0.18088554064812823 0.1660007621786549 0.0
0.7823742369228751 0.6796726373610591 0.8136436803314386 0.0
0.40403146841208293 0.08878309241144233 0.4635840952502367 0.0
0.047220160162937175 0.9268719221917306 0.7604591720479412 0.1111111111111111
0.8135680298595485 0.8689133376419818 0.7164626385585348 0.0
0.5176529371468493 0.40327316414804637 0.5842431186811091 0.2222222222222222
0.8283556853437577 0.4527407401980078 0.659698764477141 0.0
0.1280341649762624 0.07869475542585935 0.1391992528817224 0.2222222222222222
0.6829867280757748 0.036290364244580986 0.16863596034098438 0.2222222222222222
0.6378351496332395 0.8514301999225637 0.33688337048140904 0.2222222222222222
0.7982138942502994 0.9410129942447488 0.4451988263778469 0.0
0.38281344558463515 0.058364140855793445 0.8204730443823621 0.0
0.03752519066225357 0.4852928563218807 0.40484059579459497 0.1111111111111111
0.746045800549651 0.702602731363678 0.6063685926204652 0.0
0.8804467101383733 0.6701829921229175 0.004749467954321851 0.0
0.3186587403532847 0.5885912513468203 0.35850853451938536 0.0
0.8464545540100898 0.8305022116590407 0.2479714459341672 0.0
0.07534282858795449 0.26450716961161946 0.9948174541424849 0.1111111111111111
0.7935541557043725 0.16090752050097779 0.20731041015230323 0.0
0.9748273838793424 0.9346025714948423 0.5889965909146165 0.0
0.5001948328875727 0.9719606153998532 0.5635459361812041 0.2222222222222222
0.27666567008592036 0.43968375795891246 0.32782223150600587 0.1111111111111111
0.3919784785595969 0.4890193811677105 0.9335986193441999 0.0
0.027362525241350744 0.9555256878609638 0.2704590188497361 0.1111111111111111
0.7748241616460927 0.7361191613403171 0.3667631724957082 0.0
0.4921738998741909 0.283997743335922 0.2555083133856293 0.0
0.3672105928981467 0.2940200303176709 0.9327674354452706 0.0
0.47372289021158787 0.780365580012179 0.2085382223250828 0.0
0.9560545822241615 0.2866717545269474 0.235936205943044 0.0
0.9574573710872165 0.10263627806760323 0.13936736112167913 0.0
0.6908673993396507 0.4389110719384207 0.6097550866303206 0.2222222222222222
0.9177583243011216 0.4634913765244656 0.8866190499283844 0.0
0.8138537327809391 0.2732555570766906 0.48207677589246944 0.0
0.2632774504487526 0.41561209464779636 0.2012421551378406 0.1111111111111111
0.12604953009270292 0.1416685992561877 0.03394036769719466 0.2222222222222222
0.12750668626794703 0.4171510052408386 0.6938841540881986 0.6666666666666666
0.9226362685188947 0.26234287240408816 0.7240652603787583 0.0
0.7291222164461382 0.9301680735931569 0.23474100462372616 0.0
0.12062619558449028 0.847144231476729 0.6902870061416994 0.6666666666666666
0.8892239039980734 0.05027902811290319 0.23540007495765425 0.0
0.23777357465173332 0.8692736353542856 0.15341566977311816 0.1111111111111111
0.14037542569748118 0.818263458346906 0.816701512722526 0.2222222222222222
0.843407169156924 0.5069740334544076 0.3287175545171578 0.0
0.97458448170655 0.43412991515511556 0.7851689291753257 0.0
0.02609204425123579 0.44545150047399595 0.9097017803012546 0.1111111111111111
0.9086231087495578 0.4615763894505678 0.5021428188922697 0.0
0.11745963076581367 0.5283873806145648 0.5797211928105057 1.0
0.45732647097142487 0.7607789777371049 0.89490553661679 0.0
0.628407009343684 0.7393979418423092 0.6721832920394719 0.2222222222222222
0.9755957408563161 0.41444912513818255 0.9727550166916796 0.0
0.9606164490940092 0.2053796447260915 0.2164189420745507 0.0
0.8017195729392859 0.9804625704523948 0.788516666861223 0.0
0.4559577357708494 0.17098795156783442 0.7435471801648711 0.0
0.13412336293160332 0.9392943746095127 0.6129332905661259 0.6666666666666666
0.7111554505278063 0.6654032647435321 0.8128995300650115 0.0
0.38753637019636544 0.33103826819190907 0.8837411355498442 0.0
0.2999376606587706 0.02516020021800791 0.5026582586781922 0.5555555555555556
0.4868287645670403 0.08051613236565969 0.11126263584865759 0.0
0.7487133950147653 0.06473938166508997 0.3462176675916475 0.0
0.5175792335974665 0.906257024218866 0.682959286174919 0.2222222222222222
0.6720412000279582 0.3280969813939636 0.7290942937159843 0.2222222222222222
0.10466956755842494 0.38890611426943134 0.38793004622666094 0.2222222222222222
0.3306462962499853 0.19502632054161395 0.6669233309032034 0.0
0.8130819274776696 0.5307481561393738 0.3309800591908798 0.0
0.5508799782437183 0.224951166568651 0.71474117199558 0.2222222222222222
0.24242728350527054 0.4476605705477761 0.470099258538751 0.1111111111111111
0.8681216140895833 0.6642376983241229 0.18948019130899785 0.0
0.17033471808668954 0.6506797971312606 0.5543090367382467 1.0
0.7396091304793848 0.11305599439510172 0.8610496187213259 0.0
0.8359861221936281 0.8746979939416216 0.43036841030159523 0.0
0.7323641517044852 0.9671690368901251 0.20998655108954511 0.0
0.5882355057738956 0.11280170212723362 0.5522719616794259 0.2222222222222222
0.06141516592603491 0.731927994936654 0.26131210633830293 0.1111111111111111
0.8143653668211444 0.5867902068764415 0.28707695086903384 0.0
0.8689376277961594 0.8480769315673948 0.28100882820895123 0.0
0.8024169404401873 0.19441768404535953 0.8429439917450949 0.0
0.3202758898762257 0.7280985530549136 0.2046803865351683 0.0
0.7157112823573027 0.6624777773961276 0.09612292184507276 0.0
0.2735351123922928 0.6937345579508866 0.4399353937064243 0.1111111111111111
0.09761689591340017 0.8660003642292908 0.30503307008676483 0.1111111111111111
0.0013074701299971014 0.3626785541049652 0.8861445840497858 0.1111111111111111
0.9489490627315361 0.35715862655172925 0.9672762293169339 0.0
0.4974214409471842 0.9258681880399983 0.27328599111571905 0.0
0.10698761507156851 0.5439028160547897 0.7867381423114044 0.5555555555555556
0.672028609667364 0.004280416106232088 0.2120160111279784 0.2222222222222222
0.535041962654063 0.645902148947532 0.9530050699290264 0.2222222222222222
0.9771919140824434 0.47917483975964326 0.39574804778321726 0.0
0.527519839106425 0.042335730974922936 0.12156947646278504 0.2222222222222222
0.32029483292834215 0.9283466337670052 0.06160762888029503 0.0
0.18159070156718138 0.26531191367994844 0.5413427402881528 0.6666666666666666
0.28332750704256837 0.5989567340927546 0.12231004792732358 0.1111111111111111
0.18605430073464357 0.37073092584532996 0.2547127259429187 0.2222222222222222
0.2095574640430946 0.40312582710435274 0.9351195662194063 0.1111111111111111
0.4545527353939791 0.42183308567753597 0.04838370718935725 0.0
0.39525565529403717 0.26126893771346593 0.19993454671769872 0.0
0.018666043920446462 0.6683871800363577 0.48253181391797306 0.4444444444444444
0.4445475203639323 0.06913604409231267 0.2642599133830804 0.0
0.3836971881894492 0.433703880312276 0.7700481627328282 0.0
0.9546557882209411 0.4922250393718106 0.563596820555701 0.0
0.21320575548860976 0.03730745566277127 0.675899939667745 0.5555555555555556
0.8664678011333251 0.47657351033191186 0.9714340802565374 0.0
0.17216532187445055 0.8780011749157071 0.3408765642618454 0.2222222222222222
0.26006969111360223 0.5327612593643014 0.6277578962851261 0.5555555555555556
0.26806264294805915 0.5739757517994183 0.8127848701280732 0.1111111111111111
0.22231175062533293 0.5282231445180714 0.7827421328031097 0.1111111111111111
0.8227964485430678 0.32618373552645175 0.9709944816710879 0.0
0.5210027472702651 0.40704633921532374 0.3091947892210417 0.2222222222222222
0.8932692287028404 0.3895822688812287 0.3335152732126774 0.0
0.1686847096408891 0.39444679616286515 0.5237965174508178 0.6666666666666666
0.06956678897566304 0.5836982008237789 0.4214123363319111 0.4444444444444444
0.2824935447062271 0.9714346914302909 0.8082830599485744 0.1111111111111111
0.8404787500966766 0.2247670227531232 0.11382106155388616 0.0
0.8196339785216038 0.04458165137954628 0.664697007187744 0.0
0.21734152101953275 0.4973332079780385 0.7065019358073881 0.1111111111111111
0.7460617459887711 0.760738784036774 0.6718352755954005 0.0
0.6538509787085525 0.2179497976800152 0.6427323787322428 0.2222222222222222
0.5973706624077246 0.15160177281686948 0.19473382989285026 0.2222222222222222
0.7193562825776916 0.9354701899243518 0.4238450654793212 0.0
0.3911376328777041 0.6996858790110557 0.5497212669887825 0.0
0.4588193922513295 0.5388855590252667 0.147433370022806 0.0
0.03551984464705826 0.10094355736167826 0.15776191801654338 0.1111111111111111
0.11834308303059338 0.29988400763711553 0.2951061083076042 0.2222222222222222
0.8415767195169398 0.16035238805420649 0.07632598318334494 0.0
0.8072583494816353 0.020521093047019545 0.4187874503185691 0.0
0.5963360326875135 0.5804456362133336 0.9713166932242177 0.2222222222222222
0.2848788062283041 0.3535116328487984 0.5047464775803445 0.5555555555555556
0.8189542474755858 0.047886052164230364 0.07942496623151751 0.0
0.5867910728123341 0.6999187694617992 0.824241453419906 0.2222222222222222
0.38348209129966226 0.18638149626027534 0.5939418756128868 0.0
0.8108670159069431 0.3451461888867905 0.8334549934261485 0.0
0.043931109779693056 0.44813316052757113 0.9833177895245608 0.1111111111111111
0.10686949790247735 0.9616965539803147 0.18356029756423498 0.2222222222222222
0.3313857880205867 0.4374783849248508 0.7765460946407956 0.0
0.6227977310309926 0.1437248577471658 0.8857324936978798 0.2222222222222222
0.15117906671517256 0.4492624462790634 0.7850869531552773 0.2222222222222222
0.36517663577885895 0.38835283937082576 0.7588530134521998 0.0
0.7267072459607209 0.8693892871776213 0.8854600194761669 0.0
0.9501844139186643 0.5029646537747225 0.5585272697611089 0.0
0.16921980834949446 0.1915440310272104 0.326898867505673 0.2222222222222222
0.05053282989338537 0.1428934045936432 0.15831063254365485 0.1111111111111111
0.3158590066874475 0.09753361167099217 0.307374280920102 0.0
0.16214088144659033 0.4418189373167325 0.3488678582658815 0.2222222222222222
0.09362982207864512 0.7828720982293544 0.005975931964709136 0.1111111111111111
0.753448381347312 0.375570015258444 0.8922300002049648 0.0
0.694312712152948 0.14277629189596586 0.9812623082678624 0.2222222222222222
0.19205202098113838 0.4487978692650363 0.3757315190182109 0.2222222222222222
0.1360233776800579 0.3655243355107708 0.4207950842020681 0.2222222222222222
0.9116227737485617 0.8128065106294343 0.7258562910758369 0.0
0.875516693930264 0.618356449521442 0.8349261461990211 0.0
0.17711962185372587 0.9000502980636061 0.39269329080426174 0.2222222222222222
0.7955994355403481 0.8367515278386289 0.167835079002862 0.0
0.9303185018004075 0.7007379886780908 0.033532563177261276 0.0
0.60973701118377 0.8090214104620225 0.5480357231998311 0.2222222222222222
0.3296629058904549 0.6924498257742683 0.21838245076324347 0.0
0.22711070034921665 0.6521331204419824 0.4132659124584971 0.1111111111111111
0.5315925868137019 0.7353428948256756 0.43572506726379945 0.2222222222222222
0.03412248247573868 0.6277457196182465 0.6082708386108063 0.4444444444444444
0.044115665550672034 0.6763757012749723 0.293018867245474 0.4444444444444444
0.3389324706526634 0.652788767764262 0.562255914965778 0.0
0.9621505315632198 0.49810117963337575 0.6908507542815591 0.0
0.9612481534651374 0.7635483840619931 0.24350435061906994 0.0
0.4196597903513518 0.5556064408927854 0.07984483388274521 0.0
0.26724084869525166 0.4063495347900926 0.8046616758448032 0.1111111111111111
0.8625135800755765 0.7067061454904678 0.733336804116611 0.0
0.3018667294105166 0.5062770320812531 0.08063062859609349 0.0
0.9660174794263929 0.5658053331653506 0.3784112803940365 0.0
0.13191915386634068 0.6839678219201961 0.6386624556702959 1.0
0.1252206553055839 0.5815861444733912 0.7892152538617774 0.5555555555555556
0.6574147615421162 0.43919349922509043 0.0717738724073379 0.2222222222222222
0.6111217379859156 0.7613476555464397 0.28325624664253324 0.2222222222222222
0.4545822328836824 0.8389576207703557 0.6926281751172804 0.0
0.24218613153430513 0.8207170474669581 0.8487396187733212 0.1111111111111111
0.5816656480768008 0.8324494269631525 0.02257213371948652 0.2222222222222222
0.9555884172916492 0.774362410927 0.6238954550977696 0.0
0.2025869152712576 0.06952744934178878 0.19538311270714992 0.1111111111111111
0.2239634971640787 0.014084253238686562 0.8282976299669174 0.1111111111111111
0.4448498945023197 0.502220674737677 0.4131050605277027 0.0
0.9125459314796781 0.8485913588208492 0.14700253930692087 0.0
0.2812835906180723 0.41332366736431336 0.046264169618986384 0.1111111111111111
0.8216538281733937 0.9648134899110116 0.17959855876700404 0.0
0.7713145720302944 0.9293017516100254 0.456725864617868 0.0
0.3388162923153385 0.3992450817145716 0.3086241632887765 0.0
0.029796583893261563 0.9464404732359113 0.5821618417005886 0.1111111111111111
0.6789614218127489 0.27817261999976783 0.9340887218644139 0.2222222222222222
0.15657289108025452 0.6162435172347059 0.14559809778944233 0.5555555555555556
0.43374350739027745 0.7861940013010664 0.5652793602075825 0.0
0.25210197319780214 0.4805409449443151 0.8703185833706195 0.1111111111111111
0.20647102305104548 0.9930144167773841 0.8873585467653559 0.1111111111111111
0.8517351253990411 0.4169918750510402 0.8527535377051088 0.0
0.2959752826297093 0.17583755540538304 0.4573494546790001 0.1111111111111111
0.2921292407026532 0.1598371177238943 0.7605223539139233 0.1111111111111111
0.7883439602286647 0.6954479479997645 0.1315337557722861 0.0
0.779910983647915 0.28056126341207166 0.9461202623536918 0.0
0.7950416588585398 0.32553033789236474 0.3147009233983935 0.0
0.04652344716115764 0.17087474105988276 0.7508219711612099 0.1111111111111111
0.8955472561896595 0.2365708948114491 0.6162401662079371 0.0
0.11115658523843042 0.4818948632989366 0.9815766761029805 0.2222222222222222
0.5905271627193556 0.3468108429876503 0.1966023042080456 0.2222222222222222
0.8585252753029871 0.23873852428449382 0.7002018888480807 0.0
0.0849702705346187 0.005048684446163243 0.11833727592761856 0.1111111111111111
0.5677363167086285 0.3230139453179479 0.5155498410314585 0.2222222222222222
0.4173030207421681 0.21572244563886878 0.5374331100196617 0.0
0.24415412895164368 0.11312600952483431 0.28869319179901665 0.1111111111111111
0.40885064788814107 0.878112005201824 0.40609816021111356 0.0
0.07245945305938961 0.9495407574265258 0.41527228242666603 0.1111111111111111
0.10768983983088065 0.7508740595810733 0.05110398064471089 0.2222222222222222
0.07700118763468866 0.46614663659269073 0.9688699835745673 0.1111111111111111
0.6609468941099614 0.9679042295286244 0.10268980419441154 0.2222222222222222
0.4762094292415553 0.618744236210392 0.4348142805117259 0.0
0.8163775735967335 0.06286751029897719 0.1354855518017597 0.0
0.2825326767238654 0.8111709576196267 0.954261451131466 0.1111111111111111
0.16196836745542909 0.20001735531554798 0.3759715640835012 0.2222222222222222
0.9685429805758793 0.40010439919251695 0.24385116025013864 0.0
0.5366571792997766 0.3414026842148058 0.4199216617959102 0.2222222222222222
0.09214024887653005 0.9078547402004 0.4442853799036848 0.1111111111111111
0.15569554506991556 0.6911465656420199 0.5229807829907632 1.0
0.7762469686432827 0.7542093237892558 0.028274224160440897 0.0
0.3089019879277196 0.46771334603209713 0.47441447493246713 0.0
0.8455062831559292 0.5577981669369729 0.10605085302590611 0.0
0.1648106930339216 0.5262261908157991 0.7428168294177296 0.5555555555555556
0.5368677338423649 0.7944401546855603 0.18274356697293348 0.2222222222222222
0.16403812154973008 0.07840486753226195 0.9390739618045773 0.2222222222222222
0.9936190144475977 0.7443634164806735 0.6277809144080846 0.0
0.24085044901742902 0.8639571823440927 0.07637291501132759 0.1111111111111111
0.36658079116742015 0.42273213026004575 0.7361225971727889 0.0
0.515817249668394 0.5937690915253293 0.6727790918287132 0.2222222222222222
0.9854670017745367 0.17266548276147187 0.9219396063887247 0.0
0.7005146582780649 0.2761884845078868 0.9993940135434017 0.0
0.2998169235302346 0.3951580466906607 0.08468117755629923 0.1111111111111111
0.47002206559582593 0.5460934557651027 0.8624712447541718 0.0
0.07353759533655235 0.22420002786197524 0.2304852429166656 0.1111111111111111
0.08079538149136034 0.7362867745180568 0.3316039149352985 0.1111111111111111
0.44756503273081716 0.1031815501647324 0.20741229912591863 0.0
0.5555817733415925 0.9843778448926074 0.6853369287490632 0.2222222222222222
0.31354578685431067 0.7128249231857764 0.582090059095837 0.0
0.8052581226726637 0.7375655948278661 0.9743556823552256 0.0
0.6260998112513274 0.24164043648461808 0.3440514803577761 0.2222222222222222
0.5589650199242726 0.3239118187073178 0.37874154375246805 0.2222222222222222
0.9313634849554665 0.5170939879695907 0.2000817931826938 0.0
0.03347945847964828 0.2119174518515935 0.6820564809165944 0.1111111111111111
0.760038215722793 0.3949890997778449 0.4872098616590441 0.0
0.8902766975968603 0.6346545102597508 0.060345309410824166 0.0
0.5897116572855231 0.40703907136467077 0.7935975080715129 0.2222222222222222
0.40641614942397253 0.5607320159668703 0.17491784162977297 0.0
0.7846140563760435 0.2677767679334392 0.376039084287188 0.0
0.9869999355587085 0.9059112733671327 0.5711304630360405 0.0
0.115715695633688 0.6739502854568946 0.2300411932008254 0.5555555555555556
0.09114323166064409 0.8876327331218379 0.4731761636681112 0.1111111111111111
0.4835174036384525 0.3264768297838171 0.43343241377398034 0.0
0.9774283397135103 0.6780165292921092 0.036408595179354464 0.0
0.7998780541159549 0.5341223451260834 0.6575486556600749 0.0
0.13787822094419422 0.9409670307446447 0.16786675223119796 0.2222222222222222
0.7138290759662993 0.24425556626001677 0.2837380685025218 0.0
0.8625505504269636 0.5363096704269277 0.7776339001725714 0.0
0.07554886251501414 0.1088046103482927 0.7572809818429942 0.1111111111111111
0.9166562838065407 0.8633871408014886 0.7262340097959488 0.0
0.39972814662843237 0.7740236548820124 0.6773345018959095 0.0
0.340470153272628 0.519974993724534 0.3079647476794791 0.0
0.31135977880581456 0.0014863975605416968 0.9887261597323758 0.0
0.8607198891920459 0.5303570790348756 0.19354186601159762 0.0
0.40733285267749675 0.7853943385307852 0.4129701671459023 0.0
0.044428852768237936 0.46963717520698034 0.30861268305703893 0.1111111111111111
0.7132413269574125 0.20973430819045946 0.6233314618553047 0.0
0.978245065623188 0.09496820280097029 0.2867417414949648 0.0
0.9463519855375337 0.3500037842268424 0.8247369104593056 0.0
0.4766774041129066 0.945032020189635 0.723814420319254 0.0
0.15177817200809596 0.21266421845601213 0.7464856428016277 0.2222222222222222
0.41059857885691364 0.32178895480933056 0.8667975915970305 0.0
0.4890004195464961 0.37010314923842424 0.4671727286118268 0.0
0.5121949608721273 0.055007601112466054 0.43134955510675155 0.2222222222222222
0.40384715145839933 0.9171457945346034 0.12133258637953492 0.0
0.6237924114203945 0.5779481423527634 0.9046170745589363 0.2222222222222222
0.32755446611070094 0.5413933702047146 0.011594511722050949 0.0
0.8179080704242205 0.6574044617362839 0.9027244716987461 0.0
0.9353661619577823 0.7367311197876988 0.8109399308215498 0.0
0.1696301626118305 0.8664734335628111 0.5020164184420238 0.6666666666666666
0.6214277603226871 0.3341481083675767 0.07126707804669197 0.2222222222222222
0.8799642352572424 0.9625334914935684 0.9881214254324592 0.0
0.7684085795993578 0.920074000556597 0.4534308536565621 0.0
0.45759675966227653 0.41892933582150393 0.5833221808063468 0.0
0.8083679735318939 0.6015472222607369 0.08616702044426938 0.0
0.17700319777462314 0.4161745338230869 0.40621561615865454 0.2222222222222222
0.10545751084884358 0.09317902305853742 0.652939867174467 0.6666666666666666
0.048413821365057674 0.806517229270608 0.7134335283541299 0.1111111111111111
0.8328706057690499 0.6554489968635582 0.37531581414305515 0.0
0.23213057745810617 0.4662071319990624 0.47167618781342724 0.1111111111111111
0.8261648806680639 0.7578675815552273 0.7115590441808624 0.0
0.3032421135152348 0.12028647032343232 0.5077269980088219 0.0
0.5124710708478436 0.39057871576274306 0.07583795730206389 0.2222222222222222
0.9223255327288998 0.11717735204439561 0.17384199034806158 0.0
0.6967862610587252 0.5985782922726403 0.9762972997075231 0.2222222222222222
0.9673228815544043 0.7698135315730303 0.7900819533207627 0.0
0.6505154129028852 0.3402550207206927 0.20764628420190168 0.2222222222222222
0.8362073206316007 0.6721840538248178 0.6556385583599517 0.0
0.6630669002229398 0.4855255260406506 0.8152924739315274 0.2222222222222222
0.8945367447400895 0.011637209587390673 0.7660714785204766 0.0
0.9080249964349814 0.7227671656122342 0.14568368324455172 0.0
0.7542821294570575 0.31349321664501273 0.29368982998923243 0.0
0.7797228508000977 0.15718015289158282 0.5632655753307237 0.0
0.019916084868317196 0.8059500736556168 0.28436896935028255 0.1111111111111111
0.8708102466178097 0.4559625229810913 0.395982413237416 0.0
0.6051464789615202 0.8677112277424726 0.7950864915770625 0.2222222222222222
0.5658522223627057 0.43680100317950743 0.7894248808527792 0.2222222222222222
0.9407807642594833 0.14377319590660598 0.11294735880958506 0.0
0.13941257455909029 0.13345504345113057 0.08686445221793593 0.2222222222222222
0.17112321999311053 0.5523633957959574 0.9104684414568252 0.5555555555555556
0.215000211784243 0.09070792440205255 0.21771593302999437 0.1111111111111111
0.9958086429316271 0.9499156365555098 0.42345423539707727 0.0
0.534078141489582 0.34588939989308587 0.0938136530838426 0.2222222222222222
0.1511719791171462 0.046769383395671826 0.37949640188220557 0.2222222222222222
0.7557731830332243 0.5764191549942569 0.5435506535790514 0.0
0.2242901678701037 0.4662411637526729 0.17824402500643144 0.1111111111111111
0.8207160955612026 0.5861914598660577 0.8558278763196158 0.0
0.3384001318713119 0.8737232243964648 0.8387387532357583 0.0
0.9046690080471237 0.4147233968894992 0.768041427669795 0.0
0.6645524943096015 0.9637567284099022 0.30297641689636623 0.2222222222222222
0.08294690936255988 0.9173548316468507 0.12220806309719068 0.1111111111111111
0.32397032662076686 0.9341382289456807 0.4059709785383451 0.0
0.5009994711236011 0.9806945198986047 0.1341483731437072 0.2222222222222222
0.6377153625468849 0.1274601033617071 0.6677572157984388 0.2222222222222222
0.9957109251452357 0.718908150435659 0.9568081020633686 0.0
0.08169315792784793 0.041925303187259955 0.26349632075450957 0.1111111111111111
0.7156425486948078 0.24767666959853196 0.9302265530879691 0.0
0.3845484484636157 0.10540613946311317 0.51354177722565 0.0
0.48219004978903246 0.2867864708768152 0.3688835220801535 0.0
0.9381747643957309 0.43330437903606767 0.3136696531620572 0.0
0.7168060877654474 0.15599473776971673 0.3251723076705876 0.0
0.9989789650752177 0.3923781306805877 0.9065538646511266 0.0
0.4998936216089377 0.461651172804325 0.7063229546130027 0.0
0.05948655858339014 0.6051088243901019 0.41306726479639355 0.4444444444444444
0.5713880480290542 0.35543190235932687 0.6066945430997726 0.2222222222222222
0.4291078311983586 0.5886791049171094 0.05294592432109679 0.0
0.34983582293086346 0.432060789179192 0.21497424771912643 0.0
0.40252147285364215 0.21563588474155193 0.2524982051812452 0.0
0.5461106219521056 0.04194406828689823 0.974163796909133 0.2222222222222222
0.164558542227076 0.3506162451948277 0.43799352243851186 0.2222222222222222
0.7731622720216994 0.9236554188056706 0.7241084115869366 0.0
0.6846137943317256 0.5811951655190426 0.9058899593541568 0.2222222222222222
0.35150664475402726 0.5662535571395977 0.9570434681427784 0.0
0.7338096672302543 0.31901636313598614 0.529266224810592 0.0
0.7388548014697232 0.9726697922222465 0.5468037387343402 0.0
0.4527809430918599 0.675333536272377 0.04304393818446828 0.0
0.7741125234106195 0.863632040191225 0.5764558292274914 0.0
0.9268432696937028 0.251993718643967 0.2688982468590284 0.0
0.8984594466309491 0.1646830801275918 0.1807981421162964 0.0
0.36582770812896803 0.33440196888227103 0.7128838018255427 0.0
0.9261911658446683 0.9592292101162398 0.5713536881782695 0.0
0.6231306261969506 0.01445566555437705 0.15172475968021837 0.2222222222222222
0.42666618719970595 0.9900995990924318 0.2828873929927185 0.0
0.614186389529971 0.0995201906184412 0.30621478502632105 0.2222222222222222
0.2105753777642827 0.8794031157056814 0.07552371398354685 0.1111111111111111
0.958981048128318 0.8898339079405646 0.27194205284088924 0.0
0.08424869035205096 0.18993708264891485 0.24017250660789136 0.1111111111111111
0.3379500111471946 0.7421124320901543 0.838507656487848 0.0
0.5459614446146533 0.7697365887751347 0.0832693745553662 0.2222222222222222
0.7988414819733357 0.6306850028439408 0.21652056313388346 0.0
0.25945631725172513 0.8844843450891681 0.7989656248336146 0.1111111111111111
0.4106385988292135 0.060427179940867215 0.28402997615387504 0.0
0.6020247691151889 0.22226686672388685 0.3529816399334942 0.2222222222222222
0.29496489461768194 0.09440224910137385 0.678438261538892 0.5555555555555556
0.08877490210144823 0.9251999876923297 0.13411911050763659 0.1111111111111111
0.6948553917865775 0.6053417103550751 0.921844386505712 0.2222222222222222
0.2766605670433011 0.36045788650581667 0.4156087190222266 0.1111111111111111
0.38015957968097847 0.1783565894800011 0.2002404055708279 0.0
0.20247594086745757 0.8292490506029169 0.8050401753581831 0.1111111111111111
0.6287685633159888 0.8964818284912004 0.44935374074556145 0.2222222222222222
0.5030618293058572 0.12837505331971577 0.19462190432123494 0.2222222222222222
0.4807505098641399 0.2674731367822545 0.7382766644911072 0.0
0.7881277359363045 0.5099493284206162 0.10182626958326269 0.0
